Timeframe,Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Gross PnL %,Net PnL %,Status,Exit Reason,Regime,Regime Reason,Triggered Rules
4h,ETHUSDT,Bullish,2023-12-21T12:00:00+00:00,2023-12-22T12:00:00+00:00,2255.72,2345.85438392293,4.00,3.96,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.25 >= 20.00,"higher_tf_trend:0.30, rsi_momentum:0.07"
4h,ETHUSDT,Bullish,2023-12-22T16:00:00+00:00,2023-12-24T20:00:00+00:00,2321.74,2254.5636962571066,-2.89,-3.01,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.20 >= 20.00,"higher_tf_trend:0.30, rsi_momentum:0.17, volume_confirmation:0.19"
4h,ETHUSDT,Bullish,2023-12-25T00:00:00+00:00,2023-12-26T16:00:00+00:00,2265.43,2211.003914559037,-2.40,-2.52,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.49 >= 20.00,"ema_trend:0.05, higher_tf_trend:0.30, rsi_momentum:-0.01"
4h,ETHUSDT,Bullish,2023-12-27T16:00:00+00:00,2023-12-28T00:00:00+00:00,2345.01,2427.827994421272,3.53,3.49,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.94 >= 20.00,"higher_tf_trend:0.30, rsi_momentum:0.16, volume_confirmation:0.17"
4h,ETHUSDT,Bullish,2023-12-28T04:00:00+00:00,2023-12-28T12:00:00+00:00,2415.86,2354.444691753272,-2.54,-2.66,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.12 >= 20.00,"ema_trend:0.05, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,ETHUSDT,Bullish,2023-12-28T16:00:00+00:00,2023-12-29T16:00:00+00:00,2360.81,2294.2343614365664,-2.82,-2.94,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 26.31 >= 20.00,"ema_trend:0.07, higher_tf_trend:0.30, rsi_momentum:0.09"
4h,ETHUSDT,Bullish,2023-12-29T20:00:00+00:00,2024-01-02T08:00:00+00:00,2318.84,2420.680489137025,4.39,4.35,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.45 >= 20.00,"ema_trend:0.07, higher_tf_trend:0.30"
4h,ETHUSDT,Bullish,2024-01-02T16:00:00+00:00,2024-01-03T08:00:00+00:00,2359.6,2304.887679039633,-2.32,-2.44,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.46 >= 20.00,"ema_trend:0.04, higher_tf_trend:0.29, rsi_momentum:0.07, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2024-01-08T20:00:00+00:00,2024-01-09T00:00:00+00:00,2355.24,2292.6537846622405,-2.66,-2.78,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 29.89 >= 20.00,"ema_trend:-0.03, higher_tf_trend:0.21, rsi_momentum:0.17, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2024-01-09T04:00:00+00:00,2024-01-09T12:00:00+00:00,2309.45,2246.8507888159115,-2.71,-2.83,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 27.09 >= 20.00,"higher_tf_trend:0.21, rsi_momentum:0.07"
4h,ETHUSDT,Bullish,2024-01-09T16:00:00+00:00,2024-01-09T20:00:00+00:00,2256.91,2352.3957016972163,4.23,4.19,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 23.56 >= 20.00,"higher_tf_trend:0.21, rsi_momentum:-0.01"
4h,ETHUSDT,Bullish,2024-01-10T00:00:00+00:00,2024-01-10T12:00:00+00:00,2344.44,2453.506765749131,4.65,4.61,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.59 >= 20.00,"higher_tf_trend:0.21, rsi_momentum:0.10"
4h,ETHUSDT,Bullish,2024-01-10T16:00:00+00:00,2024-01-10T20:00:00+00:00,2450.01,2575.0401236870293,5.10,5.06,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.96 >= 20.00,"ema_trend:0.05, higher_tf_trend:0.21, rsi_momentum:0.20, volume_confirmation:0.10"
4h,ETHUSDT,Bullish,2024-01-11T00:00:00+00:00,2024-01-12T20:00:00+00:00,2585.82,2480.450957812558,-4.07,-4.19,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 26.35 >= 20.00,"ema_trend:0.10, higher_tf_trend:0.25, rsi_momentum:0.20, volume_confirmation:0.17"
4h,ETHUSDT,Bullish,2024-01-13T00:00:00+00:00,2024-01-22T04:00:00+00:00,2523.3,2407.8918381981935,-4.57,-4.69,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 40.24 >= 20.00,"ema_trend:0.22, higher_tf_trend:0.30, rsi_momentum:0.02, volume_confirmation:-0.12"
4h,ETHUSDT,Bearish,2024-01-25T16:00:00+00:00,2024-01-26T08:00:00+00:00,2187.61,2249.48981901923,-2.83,-2.95,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 55.43 >= 20.00,"ema_trend:-0.18, higher_tf_trend:0.20, rsi_momentum:-0.19"
4h,ETHUSDT,Bullish,2024-01-29T20:00:00+00:00,2024-01-30T16:00:00+00:00,2292.4,2362.070754699459,3.04,3.00,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.06 >= 20.00,"ema_trend:-0.06, higher_tf_trend:0.11, rsi_momentum:0.06, volume_confirmation:0.15"
4h,ETHUSDT,Bullish,2024-01-30T20:00:00+00:00,2024-01-31T00:00:00+00:00,2373.75,2326.758101252398,-1.98,-2.10,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.10 >= 20.00,"higher_tf_trend:0.10, rsi_momentum:0.20, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2024-01-31T04:00:00+00:00,2024-01-31T08:00:00+00:00,2342.32,2293.4600209778328,-2.09,-2.21,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.71 >= 20.00,"higher_tf_trend:0.09, rsi_momentum:0.11"
4h,ETHUSDT,Bullish,2024-01-31T12:00:00+00:00,2024-02-01T00:00:00+00:00,2299.12,2248.6920589043557,-2.19,-2.31,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.17 >= 20.00,higher_tf_trend:0.09
4h,SOLUSDT,Bullish,2023-12-01T04:00:00+00:00,2023-12-03T00:00:00+00:00,60.788,64.63616303374307,6.33,6.29,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.48 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.30, rsi_momentum:0.10"
4h,SOLUSDT,Bullish,2023-12-03T04:00:00+00:00,2023-12-04T08:00:00+00:00,64.157,61.80655949223531,-3.66,-3.78,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 34.81 >= 20.00,"ema_trend:0.14, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-04T12:00:00+00:00,2023-12-05T04:00:00+00:00,62.123,59.45353025891968,-4.30,-4.42,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 36.78 >= 20.00,"ema_trend:0.15, higher_tf_trend:0.30, rsi_momentum:0.01"
4h,SOLUSDT,Bullish,2023-12-06T04:00:00+00:00,2023-12-06T20:00:00+00:00,64.423,61.60957756832121,-4.37,-4.49,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 23.01 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.30, rsi_momentum:0.12"
4h,SOLUSDT,Bullish,2023-12-07T00:00:00+00:00,2023-12-07T16:00:00+00:00,61.878,66.6760308091271,7.75,7.71,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.79 >= 20.00,"ema_trend:0.09, higher_tf_trend:0.30"
4h,SOLUSDT,Bullish,2023-12-07T20:00:00+00:00,2023-12-08T00:00:00+00:00,64.837,69.85059494409552,7.73,7.69,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 28.68 >= 20.00,"ema_trend:0.11, higher_tf_trend:0.30, rsi_momentum:0.07"
4h,SOLUSDT,Bullish,2023-12-08T04:00:00+00:00,2023-12-09T04:00:00+00:00,71.541,77.3290066099599,8.09,8.05,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 31.94 >= 20.00,"ema_trend:0.15, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.11"
4h,SOLUSDT,Bullish,2023-12-09T08:00:00+00:00,2023-12-09T16:00:00+00:00,76.984,72.8718247726374,-5.34,-5.46,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 45.33 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-09T20:00:00+00:00,2023-12-11T00:00:00+00:00,74.152,69.9841308401911,-5.62,-5.74,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 48.56 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.14"
4h,SOLUSDT,Bullish,2023-12-11T04:00:00+00:00,2023-12-12T16:00:00+00:00,70.888,66.09805446492342,-6.76,-6.88,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 38.54 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30"
4h,SOLUSDT,Bullish,2023-12-14T12:00:00+00:00,2023-12-18T00:00:00+00:00,73.523,69.38964699219713,-5.62,-5.74,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.60 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.30, rsi_momentum:0.10"
4h,SOLUSDT,Bullish,2023-12-21T08:00:00+00:00,2023-12-21T16:00:00+00:00,86.835,93.7960117449542,8.02,7.98,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.97 >= 20.00,"ema_trend:0.20, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-21T20:00:00+00:00,2023-12-23T16:00:00+00:00,92.964,100.81433629871151,8.44,8.40,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.25 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-23T20:00:00+00:00,2023-12-24T00:00:00+00:00,102.977,112.12840545366687,8.89,8.85,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 44.57 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-24T04:00:00+00:00,2023-12-24T08:00:00+00:00,116.333,108.98022016438877,-6.32,-6.44,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 48.32 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-24T12:00:00+00:00,2023-12-25T12:00:00+00:00,110.453,122.3114320833033,10.74,10.70,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 51.06 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-25T16:00:00+00:00,2023-12-26T04:00:00+00:00,123.176,114.6344103228368,-6.93,-7.05,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 50.75 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-12-26T08:00:00+00:00,2023-12-26T16:00:00+00:00,113.414,104.52701447913739,-7.84,-7.96,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 47.33 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.08"
4h,SOLUSDT,Bullish,2023-12-26T20:00:00+00:00,2024-01-03T12:00:00+00:00,106.708,97.27776104616065,-8.84,-8.96,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 40.65 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.00"
4h,SOLUSDT,Bearish,2024-01-08T08:00:00+00:00,2024-01-08T16:00:00+00:00,89.659,96.0673335620995,-7.15,-7.27,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 38.80 >= 20.00,"ema_trend:-0.20, higher_tf_trend:0.30, rsi_momentum:-0.14, volume_confirmation:-0.17"
4h,SOLUSDT,Bullish,2024-01-09T08:00:00+00:00,2024-01-09T12:00:00+00:00,101.9,95.51346629021445,-6.27,-6.39,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 30.84 >= 20.00,"ema_trend:-0.12, higher_tf_trend:0.30, rsi_momentum:0.09"
4h,SOLUSDT,Bullish,2024-01-09T16:00:00+00:00,2024-01-10T12:00:00+00:00,99.804,93.2377234849298,-6.58,-6.70,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 27.64 >= 20.00,"ema_trend:-0.08, higher_tf_trend:0.30, rsi_momentum:0.04"
4h,SOLUSDT,Bullish,2024-01-10T16:00:00+00:00,2024-01-10T20:00:00+00:00,94.803,104.87814864506846,10.63,10.59,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.49 >= 20.00,"ema_trend:-0.06, higher_tf_trend:0.30, rsi_momentum:-0.06"
4h,SOLUSDT,Bullish,2024-01-11T00:00:00+00:00,2024-01-12T16:00:00+00:00,102.063,94.45278360198446,-7.46,-7.58,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.19 >= 20.00,"ema_trend:-0.04, higher_tf_trend:0.30, rsi_momentum:0.08"
4h,SOLUSDT,Bearish,2024-01-22T16:00:00+00:00,2024-01-23T08:00:00+00:00,87.298,81.33992200419426,6.82,6.78,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 38.09 >= 20.00,"ema_trend:-0.12, higher_tf_trend:0.30, rsi_momentum:-0.18, volume_confirmation:-0.20"
4h,SOLUSDT,Bearish,2024-01-23T16:00:00+00:00,2024-01-24T08:00:00+00:00,82.677,87.35390783881921,-5.66,-5.78,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 47.67 >= 20.00,"ema_trend:-0.22, higher_tf_trend:0.30, rsi_momentum:-0.16, volume_confirmation:-0.20"
4h,SOLUSDT,Bullish,2024-01-25T12:00:00+00:00,2024-01-28T00:00:00+00:00,88.998,95.53416264831148,7.34,7.30,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 34.57 >= 20.00,"ema_trend:-0.15, higher_tf_trend:0.30, rsi_momentum:0.03"
4h,SOLUSDT,Bullish,2024-01-28T04:00:00+00:00,2024-01-30T00:00:00+00:00,96.609,102.08396492029624,5.67,5.63,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.50 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.30, rsi_momentum:0.18"
4h,SOLUSDT,Bullish,2024-01-30T04:00:00+00:00,2024-01-31T08:00:00+00:00,102.056,98.04426995484476,-3.93,-4.05,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 32.00 >= 20.00,"ema_trend:0.15, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2024-01-31T12:00:00+00:00,2024-02-01T00:00:00+00:00,99.103,94.68274361872531,-4.46,-4.58,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 33.34 >= 20.00,"ema_trend:0.19, higher_tf_trend:0.30, rsi_momentum:0.01"
4h,SOLUSDT,Bullish,2024-02-01T04:00:00+00:00,2024-04-02T00:00:00+00:00,93.595,183.766,96.34,96.22,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 28.29 >= 20.00,"ema_trend:0.14, higher_tf_trend:0.30, rsi_momentum:-0.10"
4h,BNBUSDT,Bearish,2023-12-01T04:00:00+00:00,2023-12-04T04:00:00+00:00,229.24,233.15004154864363,-1.71,-1.83,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 21.05 >= 20.00,"ema_trend:-0.06, higher_tf_trend:0.07"
4h,BNBUSDT,Bullish,2023-12-09T00:00:00+00:00,2023-12-11T00:00:00+00:00,239.1,233.76271478934387,-2.23,-2.35,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.38 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.03, rsi_momentum:0.15"
4h,BNBUSDT,Bullish,2023-12-11T16:00:00+00:00,2023-12-12T12:00:00+00:00,244.49,255.95936563504273,4.69,4.65,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.72 >= 20.00,"ema_trend:0.05, higher_tf_trend:0.04, rsi_momentum:0.11"
4h,BNBUSDT,Bullish,2023-12-12T16:00:00+00:00,2023-12-13T00:00:00+00:00,253.94,245.4306306934438,-3.35,-3.47,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.17 >= 20.00,"ema_trend:0.10, higher_tf_trend:0.06, rsi_momentum:0.16"
4h,BNBUSDT,Bullish,2023-12-13T04:00:00+00:00,2023-12-18T00:00:00+00:00,246.34,237.34967042037027,-3.65,-3.77,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 23.65 >= 20.00,"ema_trend:0.11, higher_tf_trend:0.08, rsi_momentum:0.03"
4h,BNBUSDT,Bearish,2023-12-18T08:00:00+00:00,2023-12-19T00:00:00+00:00,236.87,242.12636568927766,-2.22,-2.34,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 28.17 >= 20.00,"higher_tf_trend:0.11, rsi_momentum:-0.17, volume_confirmation:-0.20"
4h,BNBUSDT,Bullish,2023-12-19T12:00:00+00:00,2023-12-20T16:00:00+00:00,251.86,261.1766060687565,3.70,3.66,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.69 >= 20.00,"higher_tf_trend:0.11, rsi_momentum:0.15"
4h,BNBUSDT,Bullish,2023-12-20T20:00:00+00:00,2023-12-21T08:00:00+00:00,259.3,268.4238365062027,3.52,3.48,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 28.07 >= 20.00,"ema_trend:0.07, higher_tf_trend:0.12, rsi_momentum:0.20, volume_confirmation:0.11"
4h,BNBUSDT,Bullish,2023-12-21T12:00:00+00:00,2023-12-24T20:00:00+00:00,271.58,264.54852536350035,-2.59,-2.71,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 30.27 >= 20.00,"ema_trend:0.11, higher_tf_trend:0.14, rsi_momentum:0.20"
4h,BNBUSDT,Bullish,2023-12-25T00:00:00+00:00,2023-12-26T04:00:00+00:00,264.02,273.3947361558179,3.55,3.51,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 23.42 >= 20.00,"ema_trend:0.13, higher_tf_trend:0.23, rsi_momentum:-0.02"
4h,BNBUSDT,Bullish,2023-12-26T12:00:00+00:00,2023-12-27T08:00:00+00:00,289.78,302.08472478621115,4.25,4.21,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.41 >= 20.00,"ema_trend:0.12, higher_tf_trend:0.24, rsi_momentum:0.20, volume_confirmation:0.20"
4h,BNBUSDT,Bullish,2023-12-27T12:00:00+00:00,2023-12-28T04:00:00+00:00,310.5,328.6362361230635,5.84,5.80,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.02 >= 20.00,"ema_trend:0.21, higher_tf_trend:0.29, rsi_momentum:0.20"
4h,BNBUSDT,Bullish,2023-12-28T08:00:00+00:00,2023-12-29T12:00:00+00:00,323.46,310.38899456719344,-4.04,-4.16,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 37.65 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,BNBUSDT,Bullish,2023-12-29T16:00:00+00:00,2024-01-03T08:00:00+00:00,311.25,332.6495234936187,6.88,6.84,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.79 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.05"
4h,BNBUSDT,Bullish,2024-01-11T08:00:00+00:00,2024-01-12T16:00:00+00:00,307.62,297.528833309704,-3.28,-3.40,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 32.10 >= 20.00,"ema_trend:-0.04, higher_tf_trend:0.30, rsi_momentum:0.04"
4h,BNBUSDT,Bullish,2024-01-16T00:00:00+00:00,2024-01-17T16:00:00+00:00,317.14,307.6708458047266,-2.99,-3.11,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.20 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.30, rsi_momentum:0.13"
4h,BNBUSDT,Bullish,2024-01-27T00:00:00+00:00,2024-01-30T00:00:00+00:00,302.07,312.29504943089665,3.38,3.34,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 32.46 >= 20.00,"ema_trend:-0.07, higher_tf_trend:0.29, rsi_momentum:0.04"
4h,BNBUSDT,Bullish,2024-01-30T04:00:00+00:00,2024-01-31T00:00:00+00:00,310.76,305.91558911928223,-1.56,-1.68,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 31.61 >= 20.00,"higher_tf_trend:0.26, rsi_momentum:0.17"
4h,BNBUSDT,Bullish,2024-01-31T04:00:00+00:00,2024-01-31T08:00:00+00:00,306.93,302.24644990889925,-1.53,-1.65,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 28.87 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.26, rsi_momentum:0.00"
4h,BNBUSDT,Bullish,2024-01-31T12:00:00+00:00,2024-02-01T00:00:00+00:00,303.18,298.3174746663468,-1.60,-1.72,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 26.67 >= 20.00,"higher_tf_trend:0.26, rsi_momentum:-0.09"
4h,XRPUSDT,Bullish,2023-12-04T00:00:00+00:00,2023-12-04T08:00:00+00:00,0.6236,0.6135059789975799,-1.62,-1.74,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.50 >= 20.00,"higher_tf_trend:0.17, rsi_momentum:0.11"
4h,XRPUSDT,Bullish,2023-12-04T12:00:00+00:00,2023-12-07T04:00:00+00:00,0.62,0.6484611684451442,4.59,4.55,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 28.32 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.17, rsi_momentum:0.01, volume_confirmation:0.14"
4h,XRPUSDT,Bullish,2023-12-07T08:00:00+00:00,2023-12-09T00:00:00+00:00,0.6488,0.6790340336684858,4.66,4.62,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.13 >= 20.00,"ema_trend:0.05, higher_tf_trend:0.17, rsi_momentum:0.16"
4h,XRPUSDT,Bullish,2023-12-09T04:00:00+00:00,2023-12-09T20:00:00+00:00,0.6764,0.6571356908995656,-2.85,-2.97,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 25.29 >= 20.00,"ema_trend:0.11, higher_tf_trend:0.19, rsi_momentum:0.20"
4h,XRPUSDT,Bullish,2023-12-10T00:00:00+00:00,2023-12-11T00:00:00+00:00,0.6587,0.6346635111694018,-3.65,-3.77,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 28.71 >= 20.00,"ema_trend:0.14, higher_tf_trend:0.20, rsi_momentum:0.02"
4h,XRPUSDT,Bullish,2023-12-11T04:00:00+00:00,2023-12-13T04:00:00+00:00,0.6275,0.5987364237450346,-4.58,-4.70,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.55 >= 20.00,"ema_trend:0.10, higher_tf_trend:0.21, rsi_momentum:-0.12"
4h,XRPUSDT,Bullish,2023-12-15T04:00:00+00:00,2023-12-15T20:00:00+00:00,0.6353,0.613870686810915,-3.37,-3.49,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 32.82 >= 20.00,"ema_trend:-0.03, higher_tf_trend:0.17, rsi_momentum:0.03"
4h,XRPUSDT,Bearish,2023-12-18T08:00:00+00:00,2023-12-19T00:00:00+00:00,0.6016,0.6167614860328801,-2.52,-2.64,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 35.49 >= 20.00,"ema_trend:-0.05, higher_tf_trend:0.13, rsi_momentum:-0.15, volume_confirmation:-0.12"
4h,XRPUSDT,Bullish,2023-12-20T20:00:00+00:00,2023-12-24T20:00:00+00:00,0.6211,0.6066341197098114,-2.33,-2.45,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 33.11 >= 20.00,"ema_trend:-0.04, higher_tf_trend:0.10, rsi_momentum:0.07, volume_confirmation:0.20"
4h,XRPUSDT,Bearish,2024-01-04T00:00:00+00:00,2024-01-10T20:00:00+00:00,0.5822,0.6102931994498825,-4.83,-4.95,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 22.18 >= 20.00,"ema_trend:-0.05, higher_tf_trend:0.04, rsi_momentum:-0.19, volume_confirmation:-0.11"
4h,XRPUSDT,Bullish,2024-01-11T04:00:00+00:00,2024-01-12T16:00:00+00:00,0.6031,0.5771471829097946,-4.30,-4.42,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 29.56 >= 20.00,"ema_trend:-0.05, higher_tf_trend:-0.09, rsi_momentum:0.17, volume_confirmation:0.20"
4h,XRPUSDT,Bearish,2024-01-13T04:00:00+00:00,2024-01-19T16:00:00+00:00,0.5718,0.531393018658679,7.07,7.03,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 23.81 >= 20.00,"higher_tf_trend:-0.09, rsi_momentum:-0.06"
4h,XRPUSDT,Bearish,2024-01-19T20:00:00+00:00,2024-01-22T12:00:00+00:00,0.5458,0.523324227642537,4.12,4.08,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 46.12 >= 20.00,"ema_trend:-0.09, higher_tf_trend:-0.14, rsi_momentum:-0.14, volume_confirmation:-0.12"
4h,XRPUSDT,Bearish,2024-01-22T16:00:00+00:00,2024-01-23T08:00:00+00:00,0.5287,0.5102254781844892,3.49,3.45,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 50.03 >= 20.00,"ema_trend:-0.10, higher_tf_trend:-0.18, rsi_momentum:-0.20, volume_confirmation:-0.15"
4h,XRPUSDT,Bearish,2024-01-23T12:00:00+00:00,2024-01-26T08:00:00+00:00,0.5049,0.5199457422917119,-2.98,-3.10,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 57.48 >= 20.00,"ema_trend:-0.13, higher_tf_trend:-0.20, rsi_momentum:-0.20"
4h,XRPUSDT,Bearish,2024-01-26T12:00:00+00:00,2024-01-26T16:00:00+00:00,0.5209,0.5331924796326962,-2.36,-2.48,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 56.16 >= 20.00,"ema_trend:-0.13, higher_tf_trend:-0.26"
4h,XRPUSDT,Bearish,2024-01-26T20:00:00+00:00,2024-01-30T20:00:00+00:00,0.5322,0.5130181449648546,3.60,3.56,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 50.90 >= 20.00,"ema_trend:-0.11, higher_tf_trend:-0.26, rsi_momentum:0.10"
4h,XRPUSDT,Bearish,2024-01-31T00:00:00+00:00,2024-01-31T12:00:00+00:00,0.5106,0.49277247670563884,3.49,3.45,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 20.96 >= 20.00,"ema_trend:-0.03, higher_tf_trend:-0.29, rsi_momentum:-0.17, volume_confirmation:-0.20"
